Date Shared,Platform,Creator / Channel,URL / Media,Title / Headline,Description / Summary,Category,Tags,AI Tools Mentioned,Followers / Subscribers,Language,Notes
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6hEj2/,Zp8s6hej2,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6Brwm/,Zp8s6brwm,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6dCyE/,Zp8s6dcye,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6PAEx/,Zp8s6paex,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6fdKM/,Zp8s6fdkm,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6La6E/,Zp8s6la6e,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6M4Dw/,Zp8s6m4dw,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6jpSa/,Zp8s6jpsa,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6ewLe/,Zp8s6ewle,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6Fwp2/,Zp8s6fwp2,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6y6Jc/,Zp8s6y6jc,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6NvHT/,Zp8s6nvht,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6kCop/,Zp8s6kcop,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6etmM/,Zp8s6etmm,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6L1FC/,Zp8s6l1fc,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S66vLL/,Zp8s66vll,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-12,YouTube,,https://youtube.com/shorts/85BjBxTMgHU?si=kuTNzy1pGynZxqJA,85bjbxtmghu,,Other,"youtube, youtube.com, yt:85BjBxTMgHU",,Unknown,EN,
2025-09-12,Website,,https://hyperflow.digital/ai-advertising,Ai Advertising,,AI Creative / How-To,"hyperflow.digital, website",,Unknown,EN,
2025-09-12,TikTok,,https://www.tiktok.com/t/ZP8S6F1tp/,Zp8s6f1tp,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-11,YouTube,,https://youtu.be/bBV1-dxoGM0?si=gHJfNE0zBTllWma3,Bbv1 Dxogm0,,Other,"youtu.be, youtube, yt:bBV1-dxoGM0",,Unknown,EN,
2025-09-11,YouTube,,https://youtu.be/Cglbi0yslMw?si=Cm8k6BiABOLA1f3D,Cglbi0yslmw,,Other,"youtu.be, youtube, yt:Cglbi0yslMw",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DNzizG-xEn_/?igsh=eTE4aHNwdXF6dzN3,Dnzizg Xen,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DMcfc-fNEer/?igsh=MTJpdnB1dm13OTRwbQ==,Dmcfc Fneer,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DMr63baNu7w/?igsh=azBzbGJheng0ODB5,Dmr63banu7w,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DKg6d-5IOtD/?igsh=amsydTRiaWVtenBh,Dkg6d 5iotd,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DLZjb-GO6mf/?igsh=c3UwYnIxNjJvNHM=,Dlzjb Go6mf,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Website,,https://www.skool.com/filmmaking/about?ref=1188744289ed4e5fbe94982ff7789f0d&utm_term=%7B%7Badset_name%7D%7D_%7B%7Badset_id%7D%7D&utm_id=120221864995310081&fbclid=PAdGRzdgMtl5hleHRuA2FlbQEwAGFkaWQBqyg1_E7yMQGnA_RsFBf4l71JR4eUCVjf5A95USj4k7mKqk2SVMiV02VFJslhBIX57Z-nc28_aem_DfhChr0ZzhoawYGwCsv2xw&utm_source=ig&utm_medium=paid&utm_campaign=%7B%7Bcampaign_name%7D%7D&utm_content=%7B%7Bad_name%7D%7D_%7B%7Bad_id%7D%7D,About,,AI Creative / How-To,"ads, website, www.skool.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DN7Djmagkqn/?igsh=MWxxMmQ1enhlbGRzNA==,Dn7djmagkqn,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DNflEcxsJWV/?igsh=NGExMzVpY3I3bmwy,Dnflecxsjwv,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DOYS1enDN29/?igsh=NGE4OGk4YTNlZ3g5,Doys1endn29,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DH3zjdmN0bw/?igsh=MWF1dDE1aWQ5OGY4NQ==,Dh3zjdmn0bw,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DJZo02atbdd/?igsh=bzh0a3h4dDQyeGo5,Djzo02atbdd,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DJCfJwjt4nC/?igsh=NWZ2OWV4NGZkaDEx,Djcfjwjt4nc,,AI Creative / How-To,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DNhNuDHRnGa/?igsh=NnJlbG52eXRlOWxl,Dnhnudhrnga,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DOJKDKfCmBj/?igsh=Z2U4OGt1d3lzYTN0,Dojkdkfcmbj,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DN_VZ8OgYli/?igsh=d2sxcmZiMWJpcDNw,Dn Vz8ogyli,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DM-nQldouup/?igsh=MTdtdXdoYnU5azR0eg==,Dm Nqldouup,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DLAcuAMshZK/?igsh=MXI0bzlsc25xc2V3Zg==,Dlacuamshzk,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-10,TikTok,,https://www.tiktok.com/t/ZP8SNobQ9/,Zp8snobq9,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-10,TikTok,,https://www.tiktok.com/t/ZP8SFBuvH/,Zp8sfbuvh,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-10,Instagram,,https://www.instagram.com/reel/DG_Kz8HgUf7/?igsh=MWdlbHBjaWh3OThuag==,Dg Kz8hguf7,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-09,Instagram,,https://www.instagram.com/reel/DKCUi0buXqx/?igsh=MW9rcGV2Nm53MXVuNw==,Dkcui0buxqx,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-09,YouTube,,https://youtube.com/shorts/jysHmUtrGyU?si=k206W7ajhZmQnAvs,Jyshmutrgyu,,Other,"youtube, youtube.com, yt:jysHmUtrGyU",,Unknown,EN,
2025-09-09,Instagram,,https://www.instagram.com/reel/DOMI9AHiJDO/?igsh=aHlwYjB4dGlwa3o=,Domi9ahijdo,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-09,Instagram,,https://www.instagram.com/reel/DOUlDMoCDJO/?igsh=MmE0dXVhOXB6c29x,Douldmocdjo,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-09,Instagram,,https://www.instagram.com/reel/DL_S9mtNfBP/?igsh=N3NlemZlbDZjaDZp,Dl S9mtnfbp,,AI Creative / How-To,"instagram, www.instagram.com",,Unknown,EN,
2025-09-09,Instagram,,https://www.instagram.com/p/DOWumwLjBKu/?igsh=OWk1YndtdGtoZHU1,Dowumwljbku,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-09,Instagram,,https://www.instagram.com/reel/DOTeeFyjLT3/?igsh=MXBiNmprOXBra2Z2ZA==,Doteefyjlt3,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-09,Instagram,,https://www.instagram.com/reel/DOYajdSDwrJ/?igsh=MTJ2N295bjBqZHYxNw==,Doyajdsdwrj,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-09,YouTube,,https://youtube.com/shorts/eM3bVnFzWss?si=qmVq24xDNFBuCqoG,Em3bvnfzwss,,Other,"youtube, youtube.com, yt:eM3bVnFzWss",,Unknown,EN,
2025-09-09,YouTube,,https://youtube.com/shorts/o47ArXy56DA?si=ScxftuIDOPZ_V5a2,O47arxy56da,,Other,"youtube, youtube.com, yt:o47ArXy56DA",,Unknown,EN,
2025-09-09,YouTube,,https://youtube.com/shorts/X8e9VhO-1Fs?si=Dm5v9qeWo_o_aPa0,X8e9vho 1fs,,Other,"youtube, youtube.com, yt:X8e9VhO-1Fs",,Unknown,EN,
2025-09-09,YouTube,,https://youtube.com/shorts/x2mUMz-3Dg4?si=qUa49wZBng2huK_x,X2mumz 3dg4,,Other,"youtube, youtube.com, yt:x2mUMz-3Dg4",,Unknown,EN,
2025-09-09,YouTube,,https://youtube.com/shorts/UpWNJxCsetc?si=pW5cesj01xOhdlqX,Upwnjxcsetc,,Other,"youtube, youtube.com, yt:UpWNJxCsetc",,Unknown,EN,
2025-09-09,Website,,https://character.ai/?ref&utm_source=google&utm_medium=cpc&utm_campaign=22894950449&utm_adgroup=&utm_term=&utm_content=&gad_source=1&gad_campaignid=22894961243&gbraid=0AAAAAo8RvvRBgf3U392cJvsczmuYnIX0I&gclid=Cj0KCQjwoP_FBhDFARIsANPG24MWro76VpbyRIQpsPsbLEUkeHjGKT_BIS9sziPgYssQ9i9Oyl1eOxEaAvAfEALw_wcB,character.ai,,AI Creative / How-To,"character.ai, website",character.ai,Unknown,EN,
2025-09-08,Website,,https://searchengineland.com/auditing-optimizing-google-ads-limited-data-461528,Auditing Optimizing Google Ads Limited Data 461528,,AI Creative / How-To,"ads, searchengineland.com, website",,Unknown,EN,
2025-09-08,YouTube,,https://youtube.com/shorts/Dh_rMq7mTIY?si=WyFTJhWMzL6XxZqL,Dh Rmq7mtiy,,Other,"youtube, youtube.com, yt:Dh_rMq7mTIY",,Unknown,EN,
2025-09-08,YouTube,,https://youtube.com/shorts/yMI65U_ayqY?si=6zvmpkBtWwChSFaX,Ymi65u Ayqy,,Other,"youtube, youtube.com, yt:yMI65U_ayqY",,Unknown,EN,
2025-09-08,YouTube,,https://youtube.com/shorts/QP8vsmOsVK8?si=-ui4pjUcfJJ46Ysb,Qp8vsmosvk8,,Other,"youtube, youtube.com, yt:QP8vsmOsVK8",,Unknown,EN,
2025-09-08,YouTube,,https://youtube.com/shorts/PKCvdG8avWA?si=0nzxslXYFSuDRnjf,Pkcvdg8avwa,,Other,"youtube, youtube.com, yt:PKCvdG8avWA",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/19Ut5zHR8w/,19ut5zhr8w,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/v/1EMz3jdC42/,1emz3jdc42,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/1Cx6S6QXNG/,1cx6s6qxng,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/1CR8JHXexg/,1cr8jhxexg,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/1BJ7MJarD3/,1bj7mjard3,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/16Ajpve2Bz/,16ajpve2bz,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,YouTube,,https://youtube.com/shorts/Ytjkg2SRoos?si=o38OiZqk3KYEMWSM,Ytjkg2sroos,,Other,"youtube, youtube.com, yt:Ytjkg2SRoos",,Unknown,EN,
2025-09-07,YouTube,,https://youtube.com/shorts/RJjQLbzPQQ0?si=U_a3HzWPaHZLB3JF,Rjjqlbzpqq0,,Other,"youtube, youtube.com, yt:RJjQLbzPQQ0",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/1DQuRkgT4j/,1dqurkgt4j,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/17AiJqRS27/,17aijqrs27,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/17DQx4Da4H/,17dqx4da4h,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/17JdkcSGM9/,17jdkcsgm9,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/1BWozjSFTs/,1bwozjsfts,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/1ENTeCeHTd/,1entecehtd,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Facebook,,https://www.facebook.com/share/r/1E4HDmmWqD/,1e4hdmmwqd,,Other,"facebook, www.facebook.com",,Unknown,EN,
2025-09-07,Instagram,,https://www.instagram.com/p/DNyYMUkwPl4/?igsh=MW1mbnRnemZ3d3hkeA==,Dnyymukwpl4,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-06,Instagram,,https://www.instagram.com/reel/DOJKgH8D61Q/?igsh=MXV3NWZoMGxpeWUwcQ==,Dojkgh8d61q,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-06,Instagram,,https://www.instagram.com/reel/DOOKc4ajyqG/?igsh=OHlpMTgwdWc4bmdv,Dookc4ajyqg,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-06,Instagram,,https://www.instagram.com/reel/DNp8Wo3v60Z/?igsh=MndnbDJlMWp0aGVu,Dnp8wo3v60z,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-05,Website,,https://hyperflow.digital/ai-advertising,Ai Advertising,,AI Creative / How-To,"hyperflow.digital, website",,Unknown,EN,
2025-09-05,Website,,https://togetherai.gr/,togetherai.gr,,AI Tools / Product Demos,"togetherai.gr, website",Together AI,Unknown,EN,
2025-09-05,Website,,https://www.omneky.com/#,www.omneky.com,,Other,"website, www.omneky.com",,Unknown,EN,
2025-09-05,YouTube,,https://youtube.com/shorts/PvQhhR7jiaQ?si=286qy96wJSGnAvqM,Pvqhhr7jiaq,,Other,"youtube, youtube.com, yt:PvQhhR7jiaQ",,Unknown,EN,
2025-09-04,TikTok,,https://www.tiktok.com/t/ZP8B3h79w/,Zp8b3h79w,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-04,TikTok,,https://www.tiktok.com/t/ZP8B3Qh3t/,Zp8b3qh3t,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-04,TikTok,,https://www.tiktok.com/t/ZP8B3yhRn/,Zp8b3yhrn,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-04,TikTok,,https://www.tiktok.com/t/ZP8B3PJRh/,Zp8b3pjrh,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-04,Website,,https://stan.store/kbkollektive,Kbkollektive,,Other,"stan.store, website",,Unknown,EN,
2025-09-04,TikTok,,https://www.tiktok.com/t/ZP8B3kMHD/,Zp8b3kmhd,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-04,YouTube,,https://youtube.com/shorts/pqDxElXLZE4?si=KOn785NH39WAI35P,Pqdxelxlze4,,Other,"youtube, youtube.com, yt:pqDxElXLZE4",,Unknown,EN,
2025-09-04,YouTube,,https://youtu.be/2jDgEAsOJx4?si=5cZ7_S3QXvHJjlRh,2jdgeasojx4,,Other,"youtu.be, youtube, yt:2jDgEAsOJx4",,Unknown,EN,
2025-09-04,TikTok,,https://www.tiktok.com/t/ZP8B3Uv3w/,Zp8b3uv3w,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-03,YouTube,,https://youtu.be/WIklOWuEWD8?si=KsMFvfeio6_Gvbd9,Wiklowuewd8,,Other,"youtu.be, youtube, yt:WIklOWuEWD8",,Unknown,EN,
2025-09-02,YouTube,,https://youtube.com/shorts/WiVbxN6wjHc?si=E6ZYf-fUMhxniSkz,Wivbxn6wjhc,,Other,"youtube, youtube.com, yt:WiVbxN6wjHc",,Unknown,EN,
2025-09-02,WhatsApp Media,,,Media (not included in export),,Other,"whatsapp, media",,Unknown,EN,Media omitted in WhatsApp export
2025-09-02,Instagram,,https://www.instagram.com/reel/DMQeObttc2g/?igsh=b3JlMXhycTE1cnpy,Dmqeobttc2g,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-02,YouTube,,https://youtube.com/shorts/BtFN5YMV6tk?si=LeUOduhIB7Tm5AIM,Btfn5ymv6tk,,Other,"youtube, youtube.com, yt:BtFN5YMV6tk",,Unknown,EN,
2025-09-02,YouTube,,https://youtube.com/shorts/qDX5DYmSQSA?si=hS98OhBJX5xMeBK4,Qdx5dymsqsa,,Other,"youtube, youtube.com, yt:qDX5DYmSQSA",,Unknown,EN,
2025-09-02,Website,,https://docs.google.com/document/d/12Sl9NSoeV1VDlwXKEEeMSKfRf1ROfCZIcPk3u-7BN6k/edit?usp=sharing,Edit,,Other,"docs.google.com, website",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DNlNMr6MfFq/?igsh=cW1jNG9ocW55cWJ1,Dnlnmr6mffq,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DN8y0kMiIdK/?igsh=MTNhdnV5aHZncWJqdw==,Dn8y0kmiidk,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DN6VahoWitz/?igsh=MWxyM202dGJ6bTczcA==,Dn6vahowitz,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DOCIf45EVB_/?igsh=MWVkeXZnc285YmppNA==,Docif45evb,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DNS3SDOooCz/?igsh=MTIzY3ZkeXJ3NTl0dQ==,Dns3sdooocz,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DNpx3yAsxIg/?igsh=MThxNnk2NDY4aHl0Mw==,Dnpx3yasxig,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DN5MMEZCNnb/?igsh=NTVzcWt2MzZrbmg4,Dn5mmezcnnb,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DN5jw-PiKX6/?igsh=cThyZmhtMXloNThl,Dn5jw Pikx6,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DNn8yOco6mP/?igsh=dmR5NGVyZ3Y1Mm5h,Dnn8yoco6mp,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,TikTok,,https://www.tiktok.com/t/ZP8Bnsx9q/,Zp8bnsx9q,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DFBBtjHIqkM/?igsh=MW1iczd4NGdhZWEzOQ==,Dfbbtjhiqkm,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DN61-Dtj5p5/?igsh=bXA3ZTlwNTgxcWM2,Dn61 Dtj5p5,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DOAA3hjCTtM/?igsh=MXJ4cHY5dm5qbTNlaQ==,Doaa3hjcttm,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-09-01,TikTok,,https://www.tiktok.com/t/ZP8BnKjg8/,Zp8bnkjg8,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-01,TikTok,,https://www.tiktok.com/t/ZP8BWJLJp/,Zp8bwjljp,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-01,TikTok,,https://www.tiktok.com/t/ZP8Bn4L7c/,Zp8bn4l7c,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-09-01,Instagram,,https://www.instagram.com/reel/DN0c0ZUUJF5/?igsh=cGhrMWF2YnZ6d2E3,Dn0c0zuujf5,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8Bs7D6G/,Zp8bs7d6g,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8Bs7D1S/,Zp8bs7d1s,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BGjjMD/,Zp8bgjjmd,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,Website,,https://app.hera.video/motions/18a09545-e1f2-4858-adfc-94d4a978e2d5,18a09545 E1f2 4858 Adfc 94d4a978e2d5,,AI Creative / How-To,"app.hera.video, video, website",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8Bs7gEP/,Zp8bs7gep,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BGR74R/,Zp8bgr74r,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BG6KDx/,Zp8bg6kdx,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8Bs9HUk/,Zp8bs9huk,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BsUQYF/,Zp8bsuqyf,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BsnHYX/,Zp8bsnhyx,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BsyL4M/,Zp8bsyl4m,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,YouTube,,https://youtube.com/shorts/DQfH5fSKrtU?si=Ih6SRnm4s5E3Smct,Dqfh5fskrtu,,Other,"youtube, youtube.com, yt:DQfH5fSKrtU",,Unknown,EN,
2025-08-31,YouTube,,https://youtube.com/shorts/AywIyVSok4U?si=8UyQJxkOzYjXhWtQ,Aywiyvsok4u,,Other,"youtube, youtube.com, yt:AywIyVSok4U",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8Bs3RTx/,Zp8bs3rtx,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,YouTube,,https://youtube.com/shorts/ZxXDJHQKVPc?si=yUQebSuQF9WnikXW,Zxxdjhqkvpc,,Other,"youtube, youtube.com, yt:ZxXDJHQKVPc",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BGjQTn/,Zp8bgjqtn,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BsabXp/,Zp8bsabxp,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BG2353/,Zp8bg2353,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,YouTube,,https://youtube.com/shorts/o47ArXy56DA?si=DZXq9cEcsDPGuiBQ,O47arxy56da,,Other,"youtube, youtube.com, yt:o47ArXy56DA",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BGHk2S/,Zp8bghk2s,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BGSURR/,Zp8bgsurr,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BGBFkK/,Zp8bgbfkk,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,YouTube,,https://youtube.com/shorts/O4Jq9Tw-xxQ?si=5VASu4e7nqIH8mfy,O4jq9tw Xxq,,Other,"youtube, youtube.com, yt:O4Jq9Tw-xxQ",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8Bswwmd/,Zp8bswwmd,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,YouTube,,https://youtube.com/shorts/6vzu4WDg_xU?si=EWZSswqgPiNKl4sP,6vzu4wdg Xu,,Other,"youtube, youtube.com, yt:6vzu4WDg_xU",,Unknown,EN,
2025-08-31,Instagram,,https://www.instagram.com/reel/DN-nhQbCnoj/?igsh=bTdiZGg5YW9zMWp0,Dn Nhqbcnoj,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-31,Instagram,,https://www.instagram.com/reel/DN1s2PGQpht/?igsh=MWsyamhxZWV6OHZuNQ==,Dn1s2pgqpht,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-31,Instagram,,https://www.instagram.com/reel/DJ2q-pnCgx1/?igsh=MTI0NHp3d3FtZnEyeQ==,Dj2q Pncgx1,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-31,Instagram,,https://www.instagram.com/reel/DN86ds4DYQc/?igsh=MTZjdjJtOG82bTl0aw==,Dn86ds4dyqc,,Other,"instagram, www.instagram.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BsvNtJ/,Zp8bsvntj,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-31,TikTok,,https://www.tiktok.com/t/ZP8BGRkKq/,Zp8bgrkkq,,Other,"tiktok, www.tiktok.com",,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/onkhM9-404M?si=I9PwTZHWrrZCcvz_,Onkhm9 404m,,Other,"youtu.be, youtube, yt:onkhM9-404M",,Unknown,EN,
2025-08-30,YouTube,,https://youtu.be/5s69_KCoO98?si=1UKwpou8MQzTIQV2,5s69 Kcoo98,,Other,"youtu.be, youtube, yt:5s69_KCoO98",,Unknown,EN,
